student_id,gender,age,attendance,homework_completion,test_scores,participation,study_hours_per_week,parental_education,internet_access,school_support,extra_classes,travel_time_to_school,health_status,number_of_absences,performance
14406,Female,14,77,78,85,60,6,master,yes,no,no,30,2,3,1
14407,Male,17,90,64,72,90,6,bachelor,yes,no,no,47,1,13,1
14408,Female,17,97,64,58,100,12,high_school,yes,yes,yes,47,4,7,1
14409,Male,16,100,84,75,79,3,master,yes,no,no,42,3,19,1
14410,Male,15,61,97,77,52,16,bachelor,yes,yes,no,46,4,4,0
14411,Male,18,61,50,92,68,15,bachelor,yes,yes,no,54,2,15,0
14412,Female,14,77,88,92,98,5,master,yes,no,yes,5,3,15,1
14413,Female,18,64,53,93,50,17,bachelor,no,yes,no,60,4,19,0
14414,Male,15,60,67,83,77,6,high_school,no,yes,no,20,3,11,0
14415,Male,15,91,56,85,66,17,high_school,yes,yes,no,8,5,4,1
14416,Male,14,68,75,60,80,1,bachelor,no,no,no,44,4,14,0
14417,Female,14,67,52,67,56,17,high_school,yes,yes,no,29,2,19,0
14418,Male,16,52,74,56,96,10,high_school,yes,yes,no,48,4,18,0
14419,Female,16,64,70,70,86,13,high_school,yes,yes,no,36,1,8,0
14420,Female,16,72,59,89,90,6,high_school,yes,yes,no,28,2,9,0
14421,Female,18,92,83,57,99,3,high_school,no,no,yes,59,3,2,1
14422,Female,18,88,81,99,70,9,high_school,yes,yes,yes,54,1,3,1
14423,Female,17,98,75,83,76,15,bachelor,yes,no,no,49,1,6,1
14424,Female,18,93,93,63,72,15,bachelor,yes,yes,no,5,1,15,1
14425,Female,14,65,80,51,81,10,master,yes,yes,no,29,2,12,0
14426,Male,15,78,94,73,52,15,high_school,no,no,no,7,2,5,1
14427,Female,14,67,57,87,64,14,high_school,yes,no,no,19,4,5,0
14428,Male,17,91,68,89,54,10,master,yes,yes,yes,47,4,13,1
14429,Female,18,83,98,64,78,3,master,yes,yes,no,7,3,2,1
14430,Male,15,55,63,75,52,1,bachelor,yes,no,no,46,5,8,0
14431,Male,15,83,59,74,61,19,high_school,yes,yes,no,7,3,0,0
14432,Male,15,96,75,62,56,2,high_school,yes,no,yes,26,4,10,0
14433,Female,17,68,88,90,85,6,high_school,yes,no,no,27,2,2,1
14434,Female,18,81,79,82,55,5,bachelor,yes,yes,no,59,1,10,1
14435,Male,17,74,62,55,86,2,high_school,yes,yes,no,21,4,11,0
14436,Female,15,81,78,95,88,9,bachelor,yes,yes,no,18,5,16,1
14437,Female,14,74,79,94,78,18,bachelor,yes,no,no,35,3,16,1
14438,Male,17,87,52,96,84,15,high_school,yes,yes,yes,37,5,2,1
14439,Male,18,63,85,77,90,18,high_school,yes,no,yes,46,5,1,0
14440,Male,17,74,69,56,60,5,master,yes,no,yes,33,2,7,0
14441,Female,16,91,51,84,75,5,high_school,yes,no,no,20,2,10,1
14442,Female,16,65,81,61,51,11,high_school,yes,no,yes,26,2,0,0
14443,Male,18,70,95,67,88,5,high_school,yes,no,yes,12,5,14,0
14444,Male,14,54,62,68,78,2,high_school,yes,no,yes,41,2,4,0
14445,Female,15,54,96,82,100,3,high_school,yes,yes,no,23,3,7,1
14446,Female,14,87,71,66,65,13,master,no,no,no,5,3,5,0
14447,Male,17,52,96,79,96,11,bachelor,no,yes,yes,31,1,13,0
14448,Male,15,92,55,99,69,15,high_school,yes,yes,no,58,1,10,1
14449,Male,15,80,87,75,76,14,high_school,yes,yes,no,50,5,4,1
14450,Male,14,74,78,80,92,7,high_school,no,no,no,6,4,4,1
14451,Male,18,76,83,63,56,5,master,yes,yes,no,40,2,15,0
14452,Female,18,87,90,82,78,16,high_school,no,yes,no,21,5,5,1
14453,Male,15,57,81,85,58,7,high_school,yes,yes,yes,35,5,0,0
14454,Male,15,89,60,86,67,12,high_school,yes,no,yes,57,4,18,1
14455,Male,18,78,88,51,66,13,high_school,yes,no,yes,15,5,12,0
14456,Male,18,81,94,89,92,8,high_school,yes,yes,no,14,1,10,1
14457,Male,17,82,88,75,57,6,bachelor,yes,no,yes,30,4,19,1
14458,Female,16,51,71,99,71,3,bachelor,yes,yes,yes,50,2,12,0
14459,Female,17,64,93,95,88,12,high_school,no,no,no,33,1,9,1
14460,Male,17,83,75,97,70,18,high_school,yes,no,yes,56,2,5,1
14461,Male,17,62,81,68,66,2,bachelor,yes,no,no,22,2,6,0
14462,Female,16,63,64,57,58,11,bachelor,yes,no,no,39,4,13,0
14463,Male,16,57,84,67,63,20,high_school,yes,no,no,12,1,7,0
14464,Female,18,93,51,66,62,14,master,yes,no,yes,45,1,8,0
14465,Male,16,69,87,61,91,5,master,no,no,no,54,5,0,0
14466,Male,18,89,58,88,59,8,high_school,yes,yes,yes,34,2,17,1
14467,Male,17,96,81,73,87,14,master,yes,no,no,29,1,17,1
14468,Female,16,79,82,82,95,1,high_school,yes,no,yes,37,4,11,1
14469,Female,18,77,81,85,79,10,master,yes,yes,no,47,4,9,1
14470,Female,17,52,64,97,59,11,master,yes,no,no,20,1,13,0
14471,Female,15,66,80,91,59,14,high_school,yes,no,no,24,1,8,1
14472,Male,15,53,73,67,60,5,bachelor,no,no,no,30,4,4,0
14473,Male,15,54,84,81,93,19,high_school,yes,no,no,43,3,3,0
14474,Female,16,75,99,75,56,15,bachelor,yes,yes,no,57,1,11,1
14475,Male,15,73,100,72,87,13,high_school,yes,no,no,35,5,14,1
14476,Male,18,97,89,94,94,20,bachelor,yes,yes,yes,56,4,18,1
14477,Female,14,75,52,64,98,6,bachelor,yes,no,yes,28,3,11,0
14478,Male,17,93,76,71,51,7,bachelor,yes,no,yes,20,4,15,1
14479,Female,14,76,58,56,54,10,bachelor,yes,no,no,31,2,17,0
14480,Male,14,80,81,99,94,11,bachelor,yes,yes,no,14,1,14,1
14481,Male,16,73,63,65,77,3,high_school,no,no,yes,44,2,1,0
14482,Female,15,56,98,87,91,7,high_school,yes,no,yes,8,3,15,1
14483,Male,16,98,55,69,80,19,high_school,yes,yes,no,56,5,17,1
14484,Male,15,100,76,87,93,1,master,yes,no,no,31,3,18,1
14485,Male,17,68,87,89,71,9,bachelor,yes,no,no,35,2,9,1
14486,Male,15,85,67,93,92,16,high_school,yes,yes,no,23,3,3,1
14487,Female,17,98,73,62,53,6,bachelor,yes,yes,no,43,2,1,0
14488,Male,14,59,100,50,97,18,bachelor,no,no,no,12,2,10,0
14489,Female,14,74,80,88,52,7,high_school,yes,no,yes,42,3,7,1
14490,Male,14,54,100,76,94,11,bachelor,yes,no,no,58,2,10,0
14491,Female,15,90,51,70,100,12,high_school,yes,no,no,13,1,9,0
14492,Male,18,58,99,59,98,10,master,yes,no,no,18,4,9,0
14493,Female,15,86,90,87,97,16,bachelor,yes,yes,no,15,5,14,1
14494,Male,16,84,97,69,86,9,bachelor,no,yes,no,9,4,12,1
14495,Male,17,66,75,93,69,7,high_school,no,yes,no,37,2,11,1
14496,Male,16,89,50,52,57,8,high_school,yes,yes,no,15,5,20,0
14497,Male,18,89,75,70,58,17,bachelor,yes,yes,yes,41,3,18,1
14498,Female,15,100,96,89,77,8,high_school,no,no,no,5,3,6,1
14499,Male,15,76,96,59,85,1,master,yes,no,yes,18,4,19,0
14500,Female,14,58,94,76,98,20,high_school,yes,yes,no,8,5,17,1
14501,Male,14,88,59,58,77,13,high_school,no,no,yes,22,4,7,0
14502,Female,15,54,56,64,52,18,high_school,yes,no,no,42,2,5,0
14503,Male,16,82,70,66,92,2,bachelor,yes,yes,no,29,1,18,0
14504,Male,14,88,53,52,83,10,master,yes,no,no,14,1,15,0
14505,Female,15,76,50,93,69,20,master,no,no,no,29,2,0,0
14506,Male,16,53,84,62,70,15,bachelor,yes,no,yes,14,3,0,0
14507,Female,18,69,85,79,59,15,high_school,no,no,yes,33,1,20,0
14508,Female,16,82,87,68,53,12,high_school,yes,yes,yes,29,2,16,0
14509,Female,15,55,61,64,66,1,high_school,yes,no,no,18,2,3,0
14510,Male,17,51,75,95,99,8,bachelor,no,no,yes,56,1,15,0
14511,Female,17,79,71,76,68,10,high_school,yes,no,no,59,2,9,0
14512,Male,14,100,52,52,55,17,bachelor,yes,no,no,54,2,5,0
14513,Male,17,62,87,61,95,17,bachelor,yes,no,yes,58,3,7,0
14514,Male,15,54,85,87,92,5,high_school,yes,no,yes,33,2,10,0
14515,Male,16,72,57,70,86,20,high_school,yes,no,no,35,2,20,0
14516,Female,17,91,76,89,70,9,high_school,no,no,yes,33,4,14,1
14517,Male,14,86,96,85,100,10,master,yes,no,no,27,4,1,1
14518,Female,18,67,55,91,96,9,master,yes,yes,no,17,2,6,0
14519,Male,15,65,51,85,51,17,high_school,yes,yes,no,42,2,13,0
14520,Female,16,64,70,61,100,11,high_school,yes,yes,yes,37,1,7,0
14521,Male,17,97,67,93,51,7,high_school,yes,yes,no,35,1,17,1
14522,Male,14,57,82,54,97,14,master,yes,yes,no,17,5,10,0
14523,Female,17,72,94,76,64,16,master,yes,yes,no,49,2,18,1
14524,Female,18,96,91,72,85,6,high_school,no,yes,no,12,5,11,1
14525,Female,15,99,68,85,82,5,master,yes,no,yes,43,4,10,1
14526,Male,18,72,70,60,91,7,master,yes,no,no,20,1,0,0
14527,Female,17,65,54,95,67,9,bachelor,no,yes,no,38,4,9,0
14528,Female,15,64,53,100,53,9,bachelor,no,no,no,17,2,13,0
14529,Male,14,52,84,97,58,14,high_school,yes,no,no,26,1,4,0
14530,Female,18,64,85,63,69,7,bachelor,no,no,yes,40,3,16,0
14531,Female,15,90,53,52,68,9,bachelor,yes,yes,no,44,2,6,0
14532,Female,17,68,61,69,87,12,bachelor,yes,yes,no,33,4,3,0
14533,Female,15,96,79,72,55,18,bachelor,yes,yes,yes,57,5,3,1
14534,Male,16,60,90,84,60,2,bachelor,yes,no,no,13,1,9,0
14535,Female,16,84,98,60,66,19,high_school,yes,no,no,40,2,13,1
14536,Female,18,64,77,52,78,20,master,yes,no,no,58,2,12,0
14537,Male,18,99,71,80,56,16,master,yes,no,no,52,2,5,1
14538,Female,17,84,82,52,68,9,bachelor,yes,yes,no,50,3,18,0
14539,Male,15,75,62,71,97,8,bachelor,yes,yes,no,28,2,15,0
14540,Male,15,90,90,52,56,20,bachelor,yes,yes,no,54,2,0,0
14541,Male,17,97,61,59,90,18,high_school,yes,yes,yes,8,5,3,0
14542,Male,18,72,70,57,88,13,high_school,yes,no,no,44,5,4,0
14543,Male,15,99,75,100,59,11,high_school,yes,no,yes,44,3,15,1
14544,Female,17,51,62,88,66,13,high_school,yes,no,no,14,5,9,0
14545,Male,15,78,65,52,85,4,high_school,no,yes,yes,40,1,5,0
14546,Male,15,77,85,72,61,10,high_school,yes,no,no,35,4,18,0
14547,Male,18,68,71,73,82,4,high_school,yes,no,yes,49,2,7,0
14548,Male,18,79,50,61,98,7,master,yes,no,yes,52,2,2,0
14549,Female,17,61,89,97,73,1,master,yes,yes,no,21,4,0,1
14550,Male,18,55,70,94,53,1,high_school,no,yes,yes,59,2,3,0
14551,Female,18,85,97,58,80,4,high_school,yes,no,no,24,3,3,1
14552,Male,14,92,73,86,90,8,high_school,yes,no,yes,34,2,3,1
14553,Male,17,50,69,77,94,5,master,yes,no,no,36,4,20,0
14554,Female,15,65,57,61,81,3,high_school,no,yes,yes,30,4,16,0
14555,Male,16,71,94,87,84,14,bachelor,yes,no,yes,11,3,5,1
14556,Female,18,62,95,64,75,16,high_school,yes,no,no,37,4,8,0
14557,Male,16,77,73,99,90,1,bachelor,yes,no,no,16,2,6,1
14558,Male,15,50,64,50,94,20,high_school,no,no,no,59,2,2,0
14559,Female,17,65,78,93,85,12,high_school,no,yes,no,43,4,2,1
14560,Male,18,93,61,69,72,7,high_school,yes,yes,no,26,4,1,0
14561,Female,17,86,95,90,54,2,bachelor,yes,yes,no,9,5,2,1
14562,Female,15,57,75,59,83,14,high_school,no,yes,no,40,5,11,0
14563,Female,17,78,63,97,54,16,bachelor,yes,yes,no,31,5,3,1
14564,Female,18,52,82,79,85,9,high_school,yes,yes,no,5,3,5,0
14565,Female,18,98,64,79,61,8,high_school,yes,yes,no,52,3,3,1
14566,Male,16,65,71,95,94,9,high_school,yes,no,yes,29,2,2,1
14567,Male,17,71,80,86,71,2,bachelor,yes,yes,no,26,1,20,1
14568,Male,14,97,69,73,94,20,high_school,yes,yes,yes,47,1,20,1
14569,Female,18,51,53,84,83,3,bachelor,yes,yes,no,52,4,8,0
14570,Female,15,96,54,90,87,3,high_school,yes,no,no,59,5,14,1
14571,Male,16,65,96,55,95,11,high_school,no,yes,yes,56,2,15,0
14572,Male,17,56,88,76,73,18,high_school,yes,yes,yes,19,3,5,0
14573,Male,16,57,96,85,99,13,bachelor,yes,no,yes,58,1,7,1
14574,Male,16,98,59,82,50,5,bachelor,yes,no,no,5,5,20,1
14575,Male,14,69,94,58,65,8,high_school,yes,no,no,50,5,16,0
14576,Male,18,85,88,98,73,16,high_school,no,no,no,18,3,1,1
14577,Male,16,94,85,50,96,12,high_school,yes,yes,no,25,1,6,1
14578,Male,16,65,53,75,95,13,high_school,yes,no,no,24,3,1,0
14579,Female,15,74,68,64,88,15,high_school,no,no,no,53,1,15,0
14580,Male,15,98,53,51,98,17,bachelor,yes,yes,no,35,2,1,0
14581,Male,18,64,97,92,78,2,bachelor,yes,no,no,44,5,11,1
14582,Male,17,63,93,83,63,12,bachelor,yes,yes,yes,60,5,8,0
14583,Male,18,89,69,97,91,7,master,yes,yes,no,19,1,8,1
14584,Male,17,80,72,55,77,12,master,yes,yes,yes,51,3,1,0
14585,Female,17,68,73,69,83,15,high_school,yes,no,no,31,2,11,0
14586,Female,18,50,95,85,92,7,high_school,yes,yes,yes,49,3,19,0
14587,Male,17,74,92,70,58,4,high_school,yes,yes,yes,38,2,8,0
14588,Female,16,64,70,99,65,2,high_school,yes,no,no,30,4,0,0
14589,Male,15,95,76,56,98,15,high_school,yes,yes,no,21,1,12,1
14590,Male,15,81,96,69,92,19,bachelor,yes,no,yes,50,3,3,1
14591,Male,16,79,60,65,75,2,high_school,yes,yes,yes,38,1,20,0
14592,Male,18,70,85,89,72,18,high_school,yes,no,no,19,2,10,1
14593,Female,14,56,89,91,73,3,high_school,yes,yes,no,17,1,12,0
14594,Male,16,68,78,71,90,16,bachelor,yes,no,no,34,5,8,0
14595,Male,17,90,55,70,91,18,high_school,yes,yes,no,15,4,14,0
14596,Male,16,96,68,99,66,3,high_school,yes,no,no,7,4,9,1
14597,Female,14,98,96,57,66,3,bachelor,yes,no,yes,40,3,7,1
14598,Female,18,82,99,60,70,6,high_school,yes,no,no,52,5,18,0
14599,Male,15,77,66,67,60,14,bachelor,no,yes,no,48,1,19,0
14600,Male,14,56,98,86,95,13,master,yes,no,no,28,5,11,1
14601,Female,14,58,80,53,68,1,bachelor,yes,yes,no,33,5,5,0
14602,Female,14,74,76,71,66,3,high_school,yes,no,no,21,2,6,0
14603,Female,14,71,96,53,87,13,bachelor,yes,no,no,27,5,19,0
14604,Male,14,83,87,78,81,11,high_school,yes,no,no,22,5,20,1
14605,Female,17,88,69,56,76,7,high_school,yes,no,no,6,3,0,0
14606,Female,18,78,81,94,61,13,high_school,yes,no,yes,43,4,16,1
14607,Female,16,89,52,88,100,20,bachelor,yes,yes,no,12,2,5,1
14608,Female,15,90,64,100,96,12,bachelor,yes,yes,no,45,4,14,1
14609,Male,18,72,59,63,52,12,high_school,yes,yes,yes,29,1,20,0
14610,Male,15,58,99,50,91,7,master,yes,no,no,14,4,10,0
14611,Male,14,79,54,53,94,8,bachelor,yes,no,yes,20,1,16,0
14612,Male,15,55,51,54,100,7,bachelor,yes,yes,no,45,2,6,0
14613,Female,18,78,73,95,80,15,high_school,yes,no,no,16,4,3,1
14614,Female,15,62,90,93,59,9,high_school,yes,yes,no,57,1,11,1
14615,Female,16,53,99,100,56,13,high_school,yes,no,no,45,5,17,1
14616,Male,17,97,72,86,56,6,high_school,yes,yes,no,33,2,6,1
14617,Female,18,90,94,98,98,15,master,yes,no,yes,22,3,11,1
14618,Female,14,93,56,73,56,10,bachelor,yes,yes,no,20,3,15,0
14619,Male,15,74,51,99,54,14,master,yes,no,no,35,4,8,0
14620,Female,18,66,89,84,61,13,high_school,no,yes,no,22,3,1,1
14621,Female,14,64,67,71,67,17,bachelor,yes,no,no,5,4,15,0
14622,Female,17,87,74,65,69,6,high_school,yes,yes,no,51,2,0,0
14623,Male,16,82,89,95,54,13,high_school,no,yes,no,51,1,7,1
14624,Male,16,66,100,67,99,4,high_school,yes,yes,yes,6,5,16,1
14625,Female,17,88,81,78,65,1,bachelor,no,no,no,16,3,8,1
14626,Female,18,56,79,64,93,4,master,yes,no,no,10,4,2,0
14627,Male,15,54,57,100,79,16,bachelor,no,no,yes,23,1,17,0
14628,Male,18,61,99,54,74,13,bachelor,yes,no,no,57,2,11,0
14629,Male,16,77,58,59,97,19,high_school,no,no,yes,46,2,20,0
14630,Male,17,89,60,55,53,5,high_school,no,no,no,54,1,2,0
14631,Male,17,84,66,52,60,6,high_school,yes,no,no,47,4,16,0
14632,Male,14,93,52,65,84,14,high_school,yes,no,no,53,3,6,0
14633,Male,15,92,97,80,73,19,high_school,no,yes,no,41,1,9,1
14634,Female,15,91,50,78,62,4,high_school,yes,no,yes,16,3,11,0
14635,Female,17,74,59,86,77,19,bachelor,yes,no,no,16,4,6,0
14636,Male,15,73,72,86,60,17,bachelor,yes,no,no,32,5,2,0
14637,Male,15,100,78,83,63,1,master,yes,yes,yes,52,2,1,1
14638,Female,17,60,80,98,62,12,bachelor,yes,no,no,30,2,20,1
14639,Female,15,59,61,98,71,14,bachelor,yes,no,no,58,3,12,0
14640,Female,14,84,57,54,71,12,high_school,yes,no,no,37,5,15,0
14641,Male,15,61,72,98,75,9,high_school,no,yes,no,17,4,3,1
14642,Female,16,96,91,72,87,3,bachelor,yes,yes,yes,34,1,14,1
14643,Male,16,51,75,83,50,11,high_school,yes,no,no,9,2,5,0
14644,Female,16,54,58,77,68,5,high_school,yes,yes,no,27,4,11,0
14645,Female,14,96,72,92,53,11,bachelor,yes,yes,yes,30,1,5,1
14646,Male,14,58,76,55,55,4,master,yes,yes,no,56,3,2,0
14647,Female,15,81,97,70,97,12,master,yes,yes,no,50,1,6,1
14648,Female,17,69,59,60,88,19,high_school,yes,yes,no,23,5,10,0
14649,Male,18,55,57,50,72,8,high_school,yes,no,no,41,4,9,0
14650,Male,15,85,51,64,69,10,high_school,no,no,no,25,2,5,0
14651,Male,18,63,54,73,75,2,high_school,yes,yes,no,50,5,1,0
14652,Male,14,84,64,52,61,6,bachelor,yes,no,no,55,1,5,0
14653,Male,16,68,98,97,70,8,high_school,yes,yes,yes,28,3,7,1
14654,Male,17,64,89,84,97,3,high_school,yes,no,no,37,1,11,1
14655,Male,15,66,57,69,60,7,master,yes,no,yes,18,2,14,0
14656,Male,17,69,66,89,75,14,bachelor,yes,yes,yes,29,2,14,0
14657,Male,14,74,76,92,61,20,bachelor,yes,no,no,20,1,19,1
14658,Female,15,59,100,99,79,1,high_school,yes,no,no,58,4,6,1
14659,Female,15,50,78,74,89,17,high_school,no,no,yes,35,5,7,0
14660,Female,18,50,64,85,56,14,bachelor,yes,no,no,48,5,2,0
14661,Male,17,76,69,67,89,2,bachelor,yes,yes,no,34,5,5,0
14662,Female,18,82,89,79,79,13,bachelor,yes,no,yes,28,4,18,1
14663,Female,18,98,62,65,64,11,master,yes,yes,no,16,1,2,0
14664,Male,14,58,77,95,79,7,bachelor,yes,yes,no,15,2,2,0
14665,Female,16,51,66,78,51,16,master,yes,no,yes,53,2,3,0
14666,Male,16,75,98,73,61,10,high_school,yes,yes,no,20,4,2,1
14667,Female,14,55,93,50,63,10,bachelor,yes,yes,no,22,5,8,0
14668,Male,16,68,85,52,87,9,master,yes,no,no,14,1,16,0
14669,Male,15,87,97,98,92,20,high_school,yes,no,yes,11,4,9,1
14670,Female,18,63,74,66,77,14,high_school,yes,no,no,56,5,1,0
14671,Female,14,52,53,93,64,20,master,yes,no,no,12,2,4,0
14672,Male,15,77,71,58,77,14,master,yes,yes,no,5,4,3,0
14673,Female,14,91,51,87,75,19,high_school,no,no,no,45,3,18,1
14674,Female,14,52,87,55,98,13,bachelor,yes,no,yes,49,1,17,0
14675,Male,14,71,69,62,89,9,bachelor,no,no,yes,37,1,19,0
14676,Male,16,85,78,97,80,14,master,yes,yes,yes,56,5,17,1
14677,Male,14,75,71,58,82,3,high_school,yes,no,no,24,1,2,0
14678,Male,18,50,64,74,69,7,bachelor,yes,no,no,20,4,20,0
14679,Male,14,96,69,96,68,6,bachelor,yes,yes,no,42,1,15,1
14680,Male,16,67,62,93,99,10,master,yes,no,no,18,4,10,1
14681,Male,15,76,93,66,52,1,high_school,yes,yes,no,5,3,3,0
14682,Female,18,93,79,89,75,7,bachelor,no,yes,no,57,5,17,1
14683,Male,16,73,100,74,99,6,high_school,no,yes,yes,20,3,20,1
14684,Male,15,96,69,60,100,18,bachelor,yes,yes,no,58,3,2,1
14685,Female,17,87,61,80,85,12,high_school,yes,yes,no,8,2,11,1
14686,Female,18,75,78,97,85,8,master,yes,no,no,9,3,9,1
14687,Female,15,55,65,75,70,4,master,yes,no,no,45,2,4,0
14688,Female,15,97,80,60,87,7,high_school,yes,yes,no,16,3,12,1
14689,Female,14,90,57,77,65,3,bachelor,yes,no,no,41,5,12,0
14690,Male,15,97,95,60,99,8,high_school,yes,yes,no,16,3,19,1
14691,Female,15,90,71,58,63,15,high_school,no,no,no,15,5,12,0
14692,Female,17,74,86,55,86,1,bachelor,yes,no,no,29,2,7,0
14693,Male,14,80,75,60,79,11,high_school,yes,yes,yes,7,1,20,0
14694,Male,18,84,77,71,91,19,bachelor,yes,yes,no,50,2,2,1
14695,Female,18,95,60,91,95,1,high_school,yes,no,no,20,1,5,1
14696,Male,15,65,68,65,54,12,high_school,no,yes,no,10,1,1,0
14697,Male,18,72,92,93,81,11,high_school,yes,no,no,27,4,18,1
14698,Male,18,57,78,67,54,12,bachelor,yes,yes,no,14,5,16,0
14699,Male,17,80,75,61,67,8,bachelor,no,no,no,36,4,16,0
14700,Male,18,72,52,84,88,18,high_school,yes,no,yes,25,2,1,0
14701,Female,15,88,95,64,65,8,master,yes,yes,no,20,5,6,1
14702,Female,16,73,85,67,72,13,bachelor,no,yes,no,53,4,17,0
14703,Female,15,88,93,93,94,1,master,yes,yes,no,11,5,15,1
14704,Male,16,100,92,51,80,7,high_school,yes,no,no,13,1,13,1
14705,Male,15,59,97,73,99,1,master,yes,yes,no,60,2,19,0
14706,Male,17,53,83,53,55,4,high_school,yes,yes,no,54,5,10,0
14707,Male,18,84,68,60,60,2,master,yes,yes,yes,58,2,7,0
14708,Male,17,72,64,97,62,17,bachelor,yes,no,yes,50,5,13,1
14709,Female,14,76,82,84,64,5,bachelor,yes,no,no,41,4,13,1
14710,Male,17,88,71,73,96,11,high_school,yes,no,no,50,3,9,1
14711,Male,15,95,75,86,82,19,master,yes,yes,no,12,3,16,1
14712,Male,16,77,97,85,89,4,bachelor,no,no,yes,17,4,6,1
14713,Male,14,58,77,85,95,9,high_school,yes,no,yes,34,3,14,0
14714,Male,16,78,54,50,92,19,master,yes,yes,no,9,5,16,0
14715,Male,16,98,86,73,76,9,bachelor,yes,yes,no,58,3,20,1
14716,Male,18,75,60,73,82,17,bachelor,no,yes,no,10,3,15,0
14717,Male,18,93,60,72,51,19,high_school,yes,no,no,44,5,13,0
14718,Female,14,64,91,82,93,9,high_school,yes,no,no,59,5,14,1
14719,Male,16,68,88,56,88,2,bachelor,yes,no,no,38,3,11,0
14720,Female,18,53,56,97,52,2,bachelor,yes,no,no,53,1,19,0
14721,Male,18,61,88,95,77,16,bachelor,no,yes,yes,37,2,10,1
14722,Female,15,68,63,66,72,19,bachelor,yes,no,no,58,4,12,0
14723,Female,16,83,74,90,80,7,bachelor,no,no,no,18,5,19,1
14724,Male,17,81,82,80,56,5,master,no,yes,no,8,3,18,1
14725,Male,17,76,78,67,86,20,high_school,yes,no,yes,51,5,19,0
14726,Male,17,98,64,67,87,20,high_school,yes,no,yes,26,3,11,1
14727,Female,14,89,96,82,78,2,bachelor,yes,yes,no,30,1,2,1
14728,Male,16,59,74,95,68,11,bachelor,yes,no,yes,25,3,13,0
14729,Female,15,57,51,67,71,4,bachelor,yes,yes,no,32,3,1,0
14730,Female,17,67,92,58,77,8,master,yes,no,yes,57,5,12,0
14731,Female,18,78,86,94,97,14,bachelor,no,yes,no,41,3,3,1
14732,Male,16,83,94,65,58,16,bachelor,yes,no,no,43,5,4,1
14733,Female,16,96,88,67,69,2,high_school,yes,yes,no,44,2,9,1
14734,Male,16,78,89,65,97,17,bachelor,yes,no,yes,42,2,16,1
14735,Female,17,64,80,56,95,4,bachelor,yes,no,yes,53,2,10,0
14736,Male,16,55,91,78,77,15,bachelor,yes,no,no,33,4,18,0
14737,Female,15,58,71,82,75,8,high_school,yes,no,no,11,3,8,0
14738,Male,16,88,87,99,86,19,bachelor,yes,yes,no,47,5,8,1
14739,Male,16,73,89,92,87,15,high_school,yes,no,no,42,2,10,1
14740,Female,18,64,93,58,91,15,high_school,yes,no,yes,21,2,7,0
14741,Male,14,92,60,87,74,2,master,yes,no,yes,5,4,5,1
14742,Male,15,86,58,54,99,19,master,no,no,yes,19,1,13,0
14743,Female,18,79,98,64,69,17,high_school,no,yes,no,60,1,8,1
14744,Male,18,71,62,86,77,14,bachelor,no,yes,no,34,1,4,0
14745,Female,17,84,90,91,50,14,master,yes,yes,no,5,2,10,1
14746,Male,17,69,83,83,73,11,bachelor,no,yes,no,12,3,8,1
14747,Male,15,65,65,91,55,20,master,yes,yes,no,60,4,19,0
14748,Male,16,57,69,81,82,6,high_school,yes,no,no,32,3,1,0
14749,Female,14,92,70,55,89,7,bachelor,no,yes,no,10,2,11,0
14750,Male,16,100,77,54,68,9,bachelor,yes,no,no,29,4,14,0
14751,Male,18,62,86,51,100,8,high_school,yes,yes,no,18,5,5,0
14752,Male,14,88,95,80,87,16,bachelor,yes,no,no,31,4,6,1
14753,Male,17,56,70,51,57,10,bachelor,no,no,no,31,2,5,0
14754,Female,17,70,50,87,61,14,high_school,yes,yes,yes,19,2,16,0
14755,Male,14,96,67,67,54,16,master,yes,yes,yes,13,3,11,0
14756,Male,14,90,58,81,69,13,high_school,no,no,yes,44,3,13,1
14757,Male,16,100,91,75,89,11,master,yes,no,no,29,1,19,1
14758,Female,15,98,60,93,59,20,high_school,yes,no,no,53,3,6,1
14759,Female,16,84,98,89,80,19,master,yes,yes,yes,18,5,18,1
14760,Female,18,99,72,75,92,12,bachelor,yes,yes,no,44,4,0,1
14761,Female,15,83,93,68,72,7,high_school,no,no,no,11,1,17,1
14762,Female,14,91,78,72,78,1,bachelor,no,yes,no,19,4,3,1
14763,Female,15,89,81,95,62,17,bachelor,yes,yes,no,43,1,19,1
14764,Male,17,57,63,69,84,13,high_school,yes,yes,no,25,1,20,0
14765,Female,14,71,92,55,93,4,high_school,no,yes,no,8,1,16,0
14766,Female,17,78,89,56,57,9,bachelor,yes,no,no,37,3,17,0
14767,Female,16,92,65,67,87,2,bachelor,no,no,no,8,5,20,0
14768,Female,14,71,95,70,62,16,high_school,no,no,no,40,5,5,0
14769,Male,14,82,71,66,72,4,high_school,no,no,no,10,5,4,0
14770,Female,14,73,68,82,79,8,high_school,yes,no,yes,56,4,16,0
14771,Female,14,83,70,80,63,2,bachelor,yes,yes,no,37,1,12,0
14772,Female,18,90,69,70,83,17,high_school,no,no,no,34,3,19,1
14773,Female,14,87,89,63,59,20,master,yes,yes,no,46,3,15,1
14774,Female,15,52,64,94,80,11,high_school,yes,no,yes,50,3,14,0
14775,Male,17,71,56,63,53,9,bachelor,yes,yes,no,43,1,14,0
